# artifact_type: raw_data
# circuit_file: 01_rc_step_response.cir
# file_path: E:\Individual Project\circuit_design_ai\TestWork\transient_analysis\01_rc_step_response.cir
# analysis_type: tran
# executor: spice
# timestamp: 2026-04-22T10:27:19.752816

Time (s),V(in),I(VIN),V(cap)
0.004073675051533775,5.0,-9.406444841987376e-05,4.905935551580126
0.004083675051533775,5.0,-9.312848375897954e-05,4.90687151624102
0.004093675051533774,5.0,-9.220183217928911e-05,4.907798167820711
0.004103675051533774,5.0,-9.128440101332635e-05,4.9087155989866735
0.004113675051533774,5.0,-9.037609851568137e-05,4.909623901484319
0.004123675051533773,5.0,-8.9476833853833e-05,4.910523166146167
0.004133675051533773,5.0,-8.858651709906743e-05,4.911413482900932
0.004143675051533772,5.0,-8.770505921748464e-05,4.912294940782515
0.004153675051533772,5.0,-8.683237206109137e-05,4.9131676279389085
0.0041636750515337715,5.0,-8.596836835899051e-05,4.914031631641009
0.004173675051533771,5.0,-8.511296170865285e-05,4.914887038291347
0.004183675051533771,5.0,-8.42660665672729e-05,4.915733933432727
0.00419367505153377,5.0,-8.342759824322196e-05,4.9165724017567785
0.00420367505153377,5.0,-8.259747288756874e-05,4.917402527112431
0.0042136750515337695,5.0,-8.177560748570331e-05,4.918224392514297
0.004223675051533769,5.0,-8.096191984903033e-05,4.91903808015097
0.004233675051533769,5.0,-8.015632860674908e-05,4.9198436713932505
0.004243675051533768,5.0,-7.935875319772714e-05,4.920641246802273
0.004253675051533768,5.0,-7.856911386242699e-05,4.921430886137573
0.0042636750515337675,5.0,-7.778733163494016e-05,4.92221266836506
0.004273675051533767,5.0,-7.701332833508993e-05,4.92298667166491
0.004283675051533767,5.0,-7.624702656061199e-05,4.923752973439388
0.004293675051533766,5.0,-7.548834967941159e-05,4.924511650320588
0.004303675051533766,5.0,-7.473722182190466e-05,4.925262778178095
0.004313675051533765,5.0,-7.399356787342846e-05,4.926006432126572
0.004323675051533765,5.0,-7.325731346672672e-05,4.926742686533273
0.004333675051533765,5.0,-7.252838497452067e-05,4.927471615025479
0.004343675051533764,5.0,-7.180670950213738e-05,4.9281932904978625
0.004353675051533764,5.0,-7.109221488022562e-05,4.928907785119774
0.004363675051533763,5.0,-7.038482965753597e-05,4.929615170342464
0.004373675051533763,5.0,-6.968448309377893e-05,4.930315516906221
0.004383675051533763,5.0,-6.899110515254641e-05,4.931008894847453
0.004393675051533762,5.0,-6.830462649431209e-05,4.931695373505688
0.004403675051533762,5.0,-6.762497846949343e-05,4.932375021530507
0.004413675051533761,5.0,-6.695209311158735e-05,4.9330479068884125
0.004423675051533761,5.0,-6.628590313037704e-05,4.933714096869623
0.0044336750515337605,5.0,-6.562634190519952e-05,4.934373658094801
0.00444367505153376,5.0,-6.497334347828256e-05,4.935026656521718
0.00445367505153376,5.0,-6.432684254815014e-05,4.93567315745185
0.004463675051533759,5.0,-6.368677446309465e-05,4.936313225536906
0.004473675051533759,5.0,-6.305307521470467e-05,4.936946924785295
0.0044836750515337585,5.0,-6.242568143147425e-05,4.937574318568526
0.004493675051533758,5.0,-6.180453037245466e-05,4.938195469627545
0.004503675051533758,5.0,-6.11895599209886e-05,4.938810440079012
0.004513675051533757,5.0,-6.058070857849207e-05,4.939419291421508
0.004523675051533757,5.0,-5.9977915458306504e-05,4.940022084541694
0.0045336750515337565,5.0,-5.9381120279617707e-05,4.9406188797203825
0.004543675051533756,5.0,-5.8790263361412076e-05,4.941209736638588
0.004553675051533756,5.0,-5.820528561652043e-05,4.941794714383479
0.004563675051533755,5.0,-5.762612854571039e-05,4.94237387145429
0.004573675051533755,5.0,-5.705273423182132e-05,4.942947265768178
0.004583675051533754,5.0,-5.6485045333991984e-05,4.943514954666008
0.004593675051533754,5.0,-5.592300508191171e-05,4.944076994918088
0.004603675051533754,5.0,-5.53665572701513e-05,4.944633442729849
0.004613675051533753,5.0,-5.481564625253732e-05,4.945184353747463
0.004623675051533753,5.0,-5.4270216936591446e-05,4.945729783063409
0.004633675051533752,5.0,-5.373021477801752e-05,4.946269785221983
0.004643675051533752,5.0,-5.319558577525103e-05,4.946804414224749
0.004653675051533752,5.0,-5.266627646405373e-05,4.947333723535946
0.004663675051533751,5.0,-5.214223391217243e-05,4.947857766087828
0.004673675051533751,5.0,-5.1623405714041996e-05,4.948376594285958
0.00468367505153375,5.0,-5.110973998554303e-05,4.948890260014457
0.00469367505153375,5.0,-5.060118535882112e-05,4.949398814641179
0.0047036750515337495,5.0,-5.009769097714077e-05,4.9499023090228595
0.004713675051533749,5.0,-4.9599206489805286e-05,4.950400793510195
0.004723675051533749,5.0,-4.9105682047120847e-05,4.950894317952879
0.004733675051533748,5.0,-4.8617068295407455e-05,4.951382931704592
0.004743675051533748,5.0,-4.813331637206885e-05,4.951866683627931
0.0047536750515337475,5.0,-4.7654377900704925e-05,4.952345622099295
0.004763675051533747,5.0,-4.718020498627011e-05,4.95281979501373
0.004773675051533747,5.0,-4.671075021028641e-05,4.953289249789713
0.004783675051533746,5.0,-4.624596662610326e-05,4.9537540333738965
0.004793675051533746,5.0,-4.578580775420251e-05,4.954214192245797
0.0048036750515337455,5.0,-4.533022757754416e-05,4.954669772422456
0.004813675051533745,5.0,-4.487918053697193e-05,4.955120819463028
0.004823675051533745,5.0,-4.443262152665443e-05,4.955567378473345
0.004833675051533744,5.0,-4.3990505889573116e-05,4.956009494110427
0.004843675051533744,5.0,-4.355278941305888e-05,4.9564472105869415
0.004853675051533743,5.0,-4.311942832437108e-05,4.956880571675629
0.004863675051533743,5.0,-4.269037928631824e-05,4.957309620713682
0.004873675051533743,5.0,-4.2265599392921245e-05,4.9577344006070785
0.004883675051533742,5.0,-4.184504616513204e-05,4.958154953834868
0.004893675051533742,5.0,-4.142867754657314e-05,4.958571322453427
0.004903675051533741,5.0,-4.101645189934482e-05,4.9589835481006554
0.004913675051533741,5.0,-4.060832799984964e-05,4.959391672000151
0.004923675051533741,5.0,-4.020426503467678e-05,4.959795734965323
0.00493367505153374,5.0,-3.980422259652113e-05,4.960195777403479
0.00494367505153374,5.0,-3.940816068013879e-05,4.960591839319862
0.004953675051533739,5.0,-3.901603967834677e-05,4.960983960321653
0.004963675051533739,5.0,-3.862782037806437e-05,4.961372179621936
0.0049736750515337385,5.0,-3.824346395639184e-05,4.961756536043608
0.004983675051533738,5.0,-3.7862931976725446e-05,4.962137068023274
0.004993675051533738,5.0,-3.748618638491682e-05,4.962513813615083
0.005003675051533737,5.0,-3.7113189505465216e-05,4.962886810494535
0.005013675051533737,5.0,-3.674390403774798e-05,4.963256095962252
0.0050236750515337365,5.0,-3.6378293052296944e-05,4.963621706947703
0.005033675051533736,5.0,-3.6016319987099144e-05,4.963983680012901
0.005043675051533736,5.0,-3.5657948643943484e-05,4.9643420513560566
0.005053675051533735,5.0,-3.530314318479864e-05,4.964696856815201
0.005063675051533735,5.0,-3.4951868128232574e-05,4.965048131871767
0.0050736750515337345,5.0,-3.460408834586072e-05,4.965395911654139
0.005083675051533734,5.0,-3.4259769058836605e-05,4.965740230941163
0.005093675051533734,5.0,-3.391887583437114e-05,4.966081124165629
0.005103675051533733,5.0,-3.358137458228834e-05,4.966418625417711
0.005113675051533733,5.0,-3.3247231551618295e-05,4.966752768448382
0.005123675051533732,5.0,-3.291641332722403e-05,4.967083586672776
0.005133675051533732,5.0,-3.258888682645608e-05,4.967411113173544
0.005143675051533732,5.0,-3.226461929584437e-05,4.9677353807041555
0.005153675051533731,5.0,-3.194357830782566e-05,4.968056421692174
0.005163675051533731,5.0,-3.162573175749788e-05,4.968374268242502
0.00517367505153373,5.0,-3.131104785941436e-05,4.968688952140585
0.00518367505153373,5.0,-3.099949514439714e-05,4.969000504855603
0.00519367505153373,5.0,-3.069104245639279e-05,4.969308957543607
0.005203675051533729,5.0,-3.0385658949364652e-05,4.969614341050636
0.005213675051533729,5.0,-3.0083314084195477e-05,4.969916685915805
0.005223675051533728,5.0,-2.9783977625645608e-05,4.970216022374355
0.005233675051533728,5.0,-2.9487619639320672e-05,4.970512380360679
0.0052436750515337275,5.0,-2.9194210488680053e-05,4.97080578951132
0.005253675051533727,5.0,-2.8903720832076582e-05,4.971096279167924
0.005263675051533727,5.0,-2.8616121619816186e-05,4.971383878380184
0.005273675051533726,5.0,-2.8331384091260896e-05,4.971668615908739
0.005283675051533726,5.0,-2.804947977194574e-05,4.971950520228054
0.0052936750515337255,5.0,-2.7770380470732922e-05,4.9722296195292675
0.005303675051533725,5.0,-2.749405827699291e-05,4.972505941723007
0.005313675051533725,5.0,-2.722048555781932e-05,4.9727795144421805
0.005323675051533724,5.0,-2.694963495525511e-05,4.973050365044745
0.005333675051533724,5.0,-2.6681479383561246e-05,4.973318520616439
0.0053436750515337235,5.0,-2.6415992026511403e-05,4.973584007973488
0.005353675051533723,5.0,-2.6153146334704884e-05,4.973846853665295
0.005363675051533723,5.0,-2.5892916022916823e-05,4.974107083977083
0.005373675051533722,5.0,-2.563527506746488e-05,4.974364724932535
0.005383675051533722,5.0,-2.5380197703609754e-05,4.97461980229639
0.005393675051533721,5.0,-2.512765842297565e-05,4.974872341577024
0.005403675051533721,5.0,-2.4877631971006314e-05,4.975122368028994
0.005413675051533721,5.0,-2.4630093344427985e-05,4.975369906655572
0.00542367505153372,5.0,-2.4385017788762682e-05,4.975614982211237
0.00543367505153372,5.0,-2.414238079583974e-05,4.97585761920416
0.005443675051533719,5.0,-2.3902158101354182e-05,4.976097841898646
0.005453675051533719,5.0,-2.3664325682434643e-05,4.976335674317565
0.005463675051533719,5.0,-2.3428859755246847e-05,4.976571140244753
0.005473675051533718,5.0,-2.3195736772607493e-05,4.976804263227392
0.005483675051533718,5.0,-2.2964933421637176e-05,4.977035066578363
0.005493675051533717,5.0,-2.2736426621421113e-05,4.977263573378579
0.005503675051533717,5.0,-2.2510193520709765e-05,4.97748980647929
0.0055136750515337165,5.0,-2.2286211495628136e-05,4.977713788504372
0.005523675051533716,5.0,-2.2064458147412827e-05,4.977935541852587
0.005533675051533716,5.0,-2.184491130017424e-05,4.978155088699825
0.005543675051533715,5.0,-2.1627548998680475e-05,4.978372451001319
0.005553675051533715,5.0,-2.1412349506156822e-05,4.978587650493843
0.0055636750515337145,5.0,-2.1199291302114766e-05,4.978800708697885
0.005573675051533714,5.0,-2.0988353080203526e-05,4.979011646919797
0.005583675051533714,5.0,-2.0779513746072877e-05,4.9792204862539275
0.005593675051533713,5.0,-2.057275241526546e-05,4.979427247584734
0.005603675051533713,5.0,-2.0368048411132517e-05,4.979631951588868
0.0056136750515337125,5.0,-2.016538126276262e-05,4.979834618737238
0.005623675051533712,5.0,-1.996473070293471e-05,4.9800352692970655
0.005633675051533712,5.0,-1.9766076666090197e-05,4.98023392333391
0.005643675051533711,5.0,-1.9569399286329357e-05,4.980430600713671
0.005653675051533711,5.0,-1.9374678895420737e-05,4.980625321104579
0.00566367505153371,5.0,-1.918189602084005e-05,4.98081810397916
0.00567367505153371,5.0,-1.8991031383816005e-05,4.981008968616184
0.00568367505153371,5.0,-1.880206589740998e-05,4.98119793410259
0.005693675051533709,5.0,-1.8614980664600003e-05,4.9813850193354
0.005703675051533709,5.0,-1.842975697639599e-05,4.981570243023604
0.005713675051533708,5.0,-1.8246376309966235e-05,4.981753623690034
0.005723675051533708,5.0,-1.8064820326782124e-05,4.981935179673218
0.0057336750515337076,5.0,-1.7885070870794946e-05,4.982114929129205
0.005743675051533707,5.0,-1.7707109966609222e-05,4.982292890033391
0.005753675051533707,5.0,-1.7530919817686404e-05,4.982469080182313
0.005763675051533706,5.0,-1.7356482804575454e-05,4.982643517195425
0.005773675051533706,5.0,-1.718378148313649e-05,4.982816218516864
0.0057836750515337055,5.0,-1.7012798582806063e-05,4.982987201417194
0.005793675051533705,5.0,-1.6843517004868497e-05,4.983156482995131
0.005803675051533705,5.0,-1.6675919820741993e-05,4.983324080179258
0.005813675051533704,5.0,-1.6509990270288134e-05,4.983490009729712
0.005823675051533704,5.0,-1.6345711760137015e-05,4.983654288239863
0.0058336750515337035,5.0,-1.6183067862027972e-05,4.983816932137972
0.005843675051533703,5.0,-1.602204231116334e-05,4.983977957688837
0.005853675051533703,5.0,-1.5862619004585604e-05,4.984137380995414
0.005863675051533702,5.0,-1.5704781999564127e-05,4.984295218000436
0.005873675051533702,5.0,-1.554851551200699e-05,4.984451484487993
0.0058836750515337015,5.0,-1.5393803914873737e-05,4.984606196085126
0.005893675051533701,5.0,-1.5240631736618444e-05,4.984759368263382
0.005903675051533701,5.0,-1.5088983659638025e-05,4.984911016340362
0.0059136750515337,5.0,-1.4938844518745664e-05,4.9850611554812545
0.0059236750515337,5.0,-1.4790199299653806e-05,4.985209800700346
0.005933675051533699,5.0,-1.4643033137468411e-05,4.985356966862532
0.005943675051533699,5.0,-1.4497331315204906e-05,4.985502668684795
0.005953675051533699,5.0,-1.4353079262317131e-05,4.985646920737683
0.005963675051533698,5.0,-1.4210262553241045e-05,4.985789737446759
0.005973675051533698,5.0,-1.406886690594536e-05,4.985931133094055
0.005983675051533697,5.0,-1.3928878180513408e-05,4.986071121819487
0.005993675051533697,5.0,-1.3790282377721536e-05,4.986209717622279
0.0060036750515336966,5.0,-1.3653065637645248e-05,4.986346934362355
0.006013675051533696,5.0,-1.35172142382671e-05,4.986482785761733
0.006023675051533696,5.0,-1.3382714594105394e-05,4.986617285405894
0.006033675051533695,5.0,-1.324955325486283e-05,4.986750446745138
0.006043675051533695,5.0,-1.311771690406735e-05,4.986882283095933
0.0060536750515336945,5.0,-1.2987192357757221e-05,4.987012807642243
0.006063675051533694,5.0,-1.2857966563153099e-05,4.987142033436847
0.006073675051533694,5.0,-1.2730026597350917e-05,4.987269973402649
0.006083675051533693,5.0,-1.260335966603559e-05,4.987396640333964
0.006093675051533693,5.0,-1.2477953102195578e-05,4.987522046897804
0.0061036750515336925,5.0,-1.2353794364860886e-05,4.987646205635139
0.006113675051533692,5.0,-1.2230871037848846e-05,4.987769128962151
0.006123675051533692,5.0,-1.2109170828516862e-05,4.987890829171483
0.006133675051533691,5.0,-1.1988681566542023e-05,4.988011318433458
0.006143675051533691,5.0,-1.1869391202696394e-05,4.988130608797303
0.0061536750515336905,5.0,-1.1751287807646588e-05,4.9882487121923536
0.00616367505153369,5.0,-1.1634359570755065e-05,4.988365640429245
0.00617367505153369,5.0,-1.1518594798907468e-05,4.988481405201092
0.006183675051533689,5.0,-1.1403981915336474e-05,4.988596018084664
0.006193675051533689,5.0,-1.1290509458468205e-05,4.988709490541532
0.006203675051533688,5.0,-1.117816608077124e-05,4.9888218339192285
0.006213675051533688,5.0,-1.1066940547629044e-05,4.988933059452371
0.006223675051533688,5.0,-1.0956821736208926e-05,4.989043178263791
0.006233675051533687,5.0,-1.0847798634356157e-05,4.989152201365644
0.006243675051533687,5.0,-1.0739860339486346e-05,4.989260139660514
0.006253675051533686,5.0,-1.0632996057500371e-05,4.989367003942499
0.006263675051533686,5.0,-1.0527195101703649e-05,4.989472804898297
0.0062736750515336856,5.0,-1.0422446891734938e-05,4.989577553108265
0.006283675051533685,5.0,-1.0318740952515101e-05,4.989681259047485
0.006293675051533685,5.0,-1.0216066913188056e-05,4.989783933086812
0.006303675051533684,5.0,-1.0114414506090345e-05,4.9898855854939095
0.006313675051533684,5.0,-1.0013773565731993e-05,4.989986226434268
0.0063236750515336835,5.0,-9.914134027766072e-06,4.990085865972234
0.006333675051533683,5.0,-9.81548592798951e-06,4.990184514072011
0.006343675051533683,5.0,-9.71781940134215e-06,4.9902821805986575
0.006353675051533682,5.0,-9.621124680930966e-06,4.990378875319069
0.006363675051533682,5.0,-9.525392097041278e-06,4.990474607902959
0.0063736750515336815,5.0,-9.43061207617571e-06,4.990569387923824
0.006383675051533681,5.0,-9.336775140094886e-06,4.990663224859905
0.006393675051533681,5.0,-9.24387190486941e-06,4.99075612809513
0.00640367505153368,5.0,-9.151893079944844e-06,4.990848106920055
0.00641367505153368,5.0,-9.060829467209298e-06,4.990939170532791
0.0064236750515336795,5.0,-8.970671960074027e-06,4.991029328039926
0.006433675051533679,5.0,-8.881411542562695e-06,4.991118588457438
0.006443675051533679,5.0,-8.79303928840846e-06,4.991206960711591
0.006453675051533678,5.0,-8.705546360165788e-06,4.991294453639834
0.006463675051533678,5.0,-8.618924008324015e-06,4.991381075991676
0.006473675051533677,5.0,-8.533163570432177e-06,4.991466836429568
0.006483675051533677,5.0,-8.448256470230779e-06,4.99155174352977
0.006493675051533677,5.0,-8.364194216795712e-06,4.991635805783204
0.006503675051533676,5.0,-8.280968403694307e-06,4.991719031596306
0.006513675051533676,5.0,-8.19857070813619e-06,4.991801429291864
0.006523675051533675,5.0,-8.116992890144954e-06,4.991883007109855
0.006533675051533675,5.0,-8.036226791734158e-06,4.991963773208266
0.0065436750515336746,5.0,-7.956264336094615e-06,4.992043735663906
0.006553675051533674,5.0,-7.877097526780806e-06,4.992122902473219
0.006563675051533674,5.0,-7.798718446912038e-06,4.992201281553088
0.006573675051533673,5.0,-7.721119258384881e-06,4.992278880741615
0.006583675051533673,5.0,-7.64429220108647e-06,4.992355707798914
0.0065936750515336725,5.0,-7.56822959212082e-06,4.9924317704078796
0.006603675051533672,5.0,-7.492923825035136e-06,4.992507076174965
0.006613675051533672,5.0,-7.418367369064344e-06,4.992581632630936
0.006623675051533671,5.0,-7.344552768378219e-06,4.992655447231622
0.006633675051533671,5.0,-7.2714726413319886e-06,4.992728527358668
0.0066436750515336705,5.0,-7.199119679728201e-06,4.992800880320272
0.00665367505153367,5.0,-7.12748664809075e-06,4.99287251335191
0.00666367505153367,5.0,-7.056566382934552e-06,4.992943433617065
0.006673675051533669,5.0,-6.986351792060384e-06,4.993013648207939
0.006683675051533669,5.0,-6.916835853832369e-06,4.993083164146167
0.0066936750515336685,5.0,-6.848011616480618e-06,4.993151988383519
0.006703675051533668,5.0,-6.7798721974116766e-06,4.993220127802588
0.006713675051533668,5.0,-6.712410782511169e-06,4.993287589217489
0.006723675051533667,5.0,-6.645620625471589e-06,4.993354379374528
0.006733675051533667,5.0,-6.5794950471088215e-06,4.9934205049528915
0.006743675051533666,5.0,-6.514027434700344e-06,4.9934859725653
0.006753675051533666,5.0,-6.44921124131996e-06,4.99355078875868
0.006763675051533666,5.0,-6.385039985188148e-06,4.993614960014812
0.006773675051533665,5.0,-6.3215072490189345e-06,4.993678492750981
0.006783675051533665,5.0,-6.258606679377179e-06,4.993741393320623
0.006793675051533664,5.0,-6.196331986051476e-06,4.993803668013949
0.006803675051533664,5.0,-6.134676941414903e-06,4.993865323058585
0.0068136750515336636,5.0,-6.073635379810066e-06,4.99392636462019
0.006823675051533663,5.0,-6.013201196926332e-06,4.993986798803074
0.006833675051533663,5.0,-5.953368349196145e-06,4.994046631650804
0.006843675051533662,5.0,-5.8941308531844025e-06,4.994105869146815
0.006853675051533662,5.0,-5.8354827849943156e-06,4.9941645172150055
0.0068636750515336615,5.0,-5.777418279670661e-06,4.994222581720329
0.006873675051533661,5.0,-5.719931530618651e-06,4.994280068469381
0.006883675051533661,5.0,-5.663016789022798e-06,4.994336983210977
0.00689367505153366,5.0,-5.606668363261451e-06,4.994393331636738
0.00690367505153366,5.0,-5.550880618352544e-06,4.994449119381647
0.0069136750515336595,5.0,-5.495647975384613e-06,4.994504352024616
0.006923675051533659,5.0,-5.44096491095214e-06,4.994559035089048
0.006933675051533659,5.0,-5.386825956613453e-06,4.994613174043386
0.006943675051533658,5.0,-5.333225698339085e-06,4.994666774301661
0.006953675051533658,5.0,-5.2801587759670685e-06,4.994719841224033
0.0069636750515336574,5.0,-5.227619882672979e-06,4.994772380117327
0.006973675051533657,5.0,-5.175603764437375e-06,4.994824396235563
0.006983675051533657,5.0,-5.124105219517575e-06,4.994875894780482
0.006993675051533656,5.0,-5.073119097929839e-06,4.99492688090207
0.007003675051533656,5.0,-5.022640300934161e-06,4.994977359699066
0.007013675051533655,5.0,-4.972663780526861e-06,4.995027336219473
0.007023675051533655,5.0,-4.923184538930571e-06,4.995076815461069
0.007033675051533655,5.0,-4.87419762809551e-06,4.995125802371905
0.007043675051533654,5.0,-4.8256981492085516e-06,4.995174301850791
0.007053675051533654,5.0,-4.7776812522023e-06,4.995222318747798
0.007063675051533653,5.0,-4.730142135265895e-06,4.995269857864734
0.007073675051533653,5.0,-4.683076044368836e-06,4.995316923955631
0.0070836750515336526,5.0,-4.636478272783927e-06,4.995363521727216
0.007093675051533652,5.0,-4.590344160618903e-06,4.9954096558393815
0.007103675051533652,5.0,-4.544669094344589e-06,4.9954553309056555
0.007113675051533651,5.0,-4.499448506341264e-06,4.995500551493659
0.007123675051533651,5.0,-4.4546778744380955e-06,4.995545322125562
0.0071336750515336505,5.0,-4.410352721460377e-06,4.99558964727854
0.00714367505153365,5.0,-4.366468614781099e-06,4.995633531385219
0.00715367505153365,5.0,-4.323021165880334e-06,4.99567697883412
0.007163675051533649,5.0,-4.280006029902007e-06,4.995719993970098
0.007173675051533649,5.0,-4.237418905228031e-06,4.995762581094772
0.0071836750515336485,5.0,-4.195255533036811e-06,4.995804744466963
0.007193675051533648,5.0,-4.1535116968860475e-06,4.995846488303114
0.007203675051533648,5.0,-4.112183222288596e-06,4.995887816777711
0.007213675051533647,5.0,-4.071265976296999e-06,4.995928734023703
0.007223675051533647,5.0,-4.0307558670810845e-06,4.995969244132919
0.0072336750515336464,5.0,-3.9906488435272405e-06,4.996009351156473
0.007243675051533646,5.0,-3.950940894835095e-06,4.9960490591051645
0.007253675051533646,5.0,-3.911628050109854e-06,4.99608837194989
0.007263675051533645,5.0,-3.8727063779693885e-06,4.99612729362203
0.007273675051533645,5.0,-3.83417198615045e-06,4.99616582801385
0.007283675051533644,5.0,-3.796021021114891e-06,4.996203978978885
0.007293675051533644,5.0,-3.7582496676706253e-06,4.996241750332329
0.007303675051533644,5.0,-3.72085414858999e-06,4.99627914585141
0.007313675051533643,5.0,-3.6838307242263724e-06,4.996316169275774
0.007323675051533643,5.0,-3.6471756921455795e-06,4.996352824307855
0.007333675051533642,5.0,-3.6108853867537413e-06,4.996389114613247
0.007343675051533642,5.0,-3.574956178927814e-06,4.996425043821072
0.0073536750515336416,5.0,-3.5393844756556256e-06,4.996460615524344
0.007363675051533641,5.0,-3.504166719677654e-06,4.996495833280322
0.007373675051533641,5.0,-3.469299389134012e-06,4.996530700610866
0.00738367505153364,5.0,-3.43477899720189e-06,4.996565221002798
0.00739367505153364,5.0,-3.400602091757285e-06,4.996599397908243
0.0074036750515336395,5.0,-3.366765255022851e-06,4.996633234744977
0.007413675051533639,5.0,-3.3332651032322302e-06,4.996666734896768
0.007423675051533639,5.0,-3.3000982862857117e-06,4.996699901713714
0.007433675051533638,5.0,-3.2672614874188974e-06,4.9967327385125815
0.007443675051533638,5.0,-3.2347514228687688e-06,4.996765248577131
0.0074536750515336375,5.0,-3.2025648415466915e-06,4.996797435158453
0.007463675051533637,5.0,-3.170698524714889e-06,4.996829301475285
0.007473675051533637,5.0,-3.1391492856629177e-06,4.996860850714337
0.007483675051533636,5.0,-3.1079139693867414e-06,4.996892086030614
0.007493675051533636,5.0,-3.076989452278217e-06,4.996923010547722
0.0075036750515336354,5.0,-3.0463726418076403e-06,4.9969536273581925
0.007513675051533635,5.0,-3.0160604762175663e-06,4.9969839395237825
0.007523675051533635,5.0,-2.986049924215764e-06,4.997013950075784
0.007533675051533634,5.0,-2.9563379846725066e-06,4.997043662015328
0.007543675051533634,5.0,-2.9269216863178626e-06,4.997073078313682
0.007553675051533633,5.0,-2.897798087449395e-06,4.997102201912551
0.007563675051533633,5.0,-2.8689642756337883e-06,4.997131035724366
0.007573675051533633,5.0,-2.840417367419752e-06,4.99715958263258
0.007583675051533632,5.0,-2.812154508043986e-06,4.997187845491956
0.007593675051533632,5.0,-2.7841728711484187e-06,4.997215827128851
0.007603675051533631,5.0,-2.756469658500918e-06,4.997243530341499
0.007613675051533631,5.0,-2.7290420997099288e-06,4.99727095790029
0.0076236750515336306,5.0,-2.7018874519512542e-06,4.997298112548049
0.00763367505153363,5.0,-2.675002999693102e-06,4.997324997000307
0.00764367505153363,5.0,-2.6483860544228646e-06,4.997351613945577
0.007653675051533629,5.0,-2.6220339543799737e-06,4.99737796604562
0.007663675051533629,5.0,-2.595944064289618e-06,4.997404055935711
0.0076736750515336285,5.0,-2.5701137750947303e-06,4.997429886224905
0.007683675051533628,5.0,-2.5445405037027163e-06,4.997455459496297
0.007693675051533628,5.0,-2.519221692722645e-06,4.997480778307278
0.007703675051533627,5.0,-2.49415481020851e-06,4.997505845189791
0.007713675051533627,5.0,-2.4693373494102944e-06,4.99753066265059
0.0077236750515336265,5.0,-2.444766828519837e-06,4.9975552331714805
0.007733675051533626,5.0,-2.420440790425367e-06,4.997579559209575
0.007743675051533626,5.0,-2.3963568024634382e-06,4.997603643197537
0.007753675051533625,5.0,-2.372512456169998e-06,4.99762748754383
0.007763675051533625,5.0,-2.3489053670540036e-06,4.997651094632946
0.0077736750515336244,5.0,-2.3255331743476243e-06,4.997674466825653
0.007783675051533624,5.0,-2.302393540772052e-06,4.997697606459228
0.007793675051533624,5.0,-2.279484152307651e-06,4.997720515847693
0.007803675051533623,5.0,-2.2568027179563008e-06,4.997743197282044
0.007813675051533624,5.0,-2.234346969519352e-06,4.997765653030481
0.007823675051533623,5.0,-2.2121146613660395e-06,4.997787885338634
0.007833675051533623,5.0,-2.19010357020797e-06,4.997809896429792
0.007843675051533622,5.0,-2.168311494884015e-06,4.997831688505116
0.007853675051533622,5.0,-2.146736256129593e-06,4.99785326374387
0.007863675051533622,5.0,-2.1253756963685033e-06,4.997874624303631
0.007873675051533621,5.0,-2.104227679490013e-06,4.99789577232051
0.00788367505153362,5.0,-2.083290090638089e-06,4.9979167099093615
0.00789367505153362,5.0,-2.062560836005832e-06,4.997937439163994
0.00790367505153362,5.0,-2.0420378426143013e-06,4.997957962157385
0.00791367505153362,5.0,-2.0217190581130196e-06,4.997978280941887
0.00792367505153362,5.0,-2.001602450569205e-06,4.997998397549431
0.007933675051533619,5.0,-1.981686008275217e-06,4.998018313991725
0.007943675051533618,5.0,-1.961967739535185e-06,4.998038032260465
0.007953675051533618,5.0,-1.9424456724741884e-06,4.998057554327525
0.007963675051533618,5.0,-1.923117854837897e-06,4.998076882145162
0.007973675051533617,5.0,-1.903982353793944e-06,4.998096017646206
0.007983675051533617,5.0,-1.8850372557463121e-06,4.998114962744253
0.007993675051533616,5.0,-1.866280666138441e-06,4.998133719333862
0.008003675051533616,5.0,-1.8477107092615408e-06,4.998152289290738
0.008013675051533616,5.0,-1.8293255280741813e-06,4.998170674471925
0.008023675051533615,5.0,-1.8111232840132066e-06,4.998188876715987
0.008033675051533615,5.0,-1.7931021568089872e-06,4.998206897843191
0.008043675051533614,5.0,-1.7752603443041415e-06,4.998224739655696
0.008053675051533614,5.0,-1.7575960622713896e-06,4.998242403937729
0.008063675051533613,5.0,-1.7401075442392139e-06,4.998259892455761
0.008073675051533613,5.0,-1.7227930413131823e-06,4.9982772069586865
0.008083675051533613,5.0,-1.7056508219981392e-06,4.998294349178002
0.008093675051533612,5.0,-1.6886791720282027e-06,4.9983113208279715
0.008103675051533612,5.0,-1.671876394198496e-06,4.998328123605802
0.008113675051533611,5.0,-1.6552408081864714e-06,4.998344759191814
0.008123675051533611,5.0,-1.6387707503940502e-06,4.998361229249606
0.00813367505153361,5.0,-1.6224645737741503e-06,4.998377535426226
0.00814367505153361,5.0,-1.606320647669357e-06,4.998393679352331
0.00815367505153361,5.0,-1.5903373576427876e-06,4.9984096626423575
0.00816367505153361,5.0,-1.5745131053263028e-06,4.998425486894674
0.008173675051533609,5.0,-1.558846308257443e-06,4.998441153691743
0.008183675051533609,5.0,-1.5433353997198335e-06,4.998456664600281
