# artifact_type: raw_data
# circuit_file: 04_ltc6247_active_lowpass_amplifier.cir
# file_path: E:\Individual Project\circuit_design_ai\TestWork\opamp_circuits\04_ltc6247_active_lowpass_amplifier.cir
# analysis_type: ac
# executor: spice
# timestamp: 2026-04-22T10:27:09.702956

Frequency (Hz),V(out)_mag,V(out)_phase,V(out)_real,V(out)_imag,V(in)_mag,V(in)_phase,V(in)_real,V(in)_imag,I(VIN)_mag,I(VIN)_phase,I(VIN)_real,I(VIN)_imag,V(fb)_mag,V(fb)_phase,V(fb)_real,V(fb)_imag,V(filt)_mag,V(filt)_phase,V(filt)_real,V(filt)_imag,V(vcc)_mag,V(vcc)_phase,V(vcc)_real,V(vcc)_imag,V(vee)_mag,V(vee)_phase,V(vee)_real,V(vee)_imag,V(xu1.ndrv)_mag,V(xu1.ndrv)_phase,V(xu1.ndrv)_real,V(xu1.ndrv)_imag,I(E.XU1.E1)_mag,I(E.XU1.E1)_phase,I(E.XU1.E1)_real,I(E.XU1.E1)_imag,I(VCC)_mag,I(VCC)_phase,I(VCC)_real,I(VCC)_imag,I(VEE)_mag,I(VEE)_phase,I(VEE)_real,I(VEE)_imag
89.12509381337428,1.9968674798841222,-3.205155844101948,1.9937438538898729,-0.1116475583930171,1.0,0.0,1.0,0.0,5.591135091030697e-06,-93.20515584399169,-3.126079160615451e-07,-5.582389085057624e-06,0.9984337399729696,-3.2051558439917214,0.996871926975904,-0.05582377919631888,0.9984357369602636,-3.2051558439917214,0.9968739208393845,-0.055823890850576235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9969872939297793,-3.205155844101954,1.9938634805148467,-0.11165425735816825,0.00011981404565717672,176.7948441558019,-0.00011962662497388976,6.698965151152869e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99.99999999999969,1.9960598166060883,-3.5952737799988417,1.9921313802702851,-0.12516930618941755,1.0,0.0,1.0,0.0,6.270819398473742e-06,-93.59527377986824,-3.9323175928275274e-07,-6.258477827057149e-06,0.9980299083240627,-3.5952737798681644,0.9960656901562623,-0.06258465309375502,0.9980319045036449,-3.5952737798681644,0.9960676824071725,-0.06258477827057149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9961795821911423,-3.595273779998848,1.9922509101452306,-0.1251768164729583,0.00011976558505405101,176.40472621989335,-0.00011952987494545653,7.510283540762552e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112.20184543019599,1.9950444208424083,-4.032594550261168,1.9901051010873856,-0.14029942181059635,1.0,0.0,1.0,0.0,7.032395887810192e-06,-94.03259455028171,-4.945459192289025e-07,-7.014985121628109e-06,0.9975222104608362,-4.0325945502816625,0.9950525505832015,-0.07014971090844117,0.9975242056249617,-4.0325945502816625,0.9950545408077109,-0.07014985121628109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9951641255026993,-4.032594550261168,1.9902245093835518,-0.1403078399162041,0.00011970466029080033,175.96740544974358,-0.0001194082961661902,8.4181056077548e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125.89254117941631,1.9937683141540188,-4.522714434049702,1.9875600205609238,-0.15721722295098053,1.0,0.0,1.0,0.0,7.885430912173977e-06,-94.52271443435107,-6.218002067067031e-07,-7.860876870528402e-06,0.9968841570505352,-4.522714434350957,0.9937800102536569,-0.07860861147862787,0.9968861509384774,-4.522714434350957,0.993781997932933,-0.07860876870528401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9938879422466387,-4.5227144340496865,1.98767927614972,-0.1572266561415745,0.00011962809261995413,175.47728556619558,-0.00011925558879610776,9.433190593960417e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141.25375446227497,1.992165267270781,-5.071846075153389,1.9843651950266818,-0.1761170772150786,1.0,0.0,1.0,0.0,8.840485280595297e-06,-95.07184607524366,-7.815417999642189e-07,-8.80587147370042e-06,0.9960826336382986,-5.071846075243671,0.9921825975160989,-0.08805853860935979,0.9960846259230979,-5.071846075243671,0.9921845820003579,-0.0880587147370042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9922847991789823,-5.071846075153386,1.9844842589227483,-0.1761276444158284,0.00011953190820112122,174.92815392491997,-0.0001190638960664181,1.056720074979478e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158.48931924611082,1.9901526382015133,-5.686866949981742,1.980357722657557,-0.1972075395389764,1.0,0.0,1.0,0.0,9.909166551073212e-06,-95.68686695001043,-9.819158173690937e-07,-9.860396699144947e-06,0.9950763191218943,-5.686866950010357,0.990178861349763,-0.09860376977207727,0.9950783093939437,-5.686866950010357,0.990180841826309,-0.09860396699144947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9902720493499555,-5.686866949981741,1.980476546101272,-0.197219372188556,0.00011941114844259079,174.31313305004937,-0.00011882344371505482,1.1832649579601728e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177.82794100389168,1.9876275406310533,-6.375363249482296,1.9753355710803122,-0.2207093606983292,1.0,0.0,1.0,0.0,1.110416092419674e-05,-96.37536324910515,-1.2330238983045795e-06,-1.1035490106772222e-05,0.9938137703376417,-6.375363249105132,0.9876677855628611,-0.11035468034511875,0.993815758084442,-6.375363249105132,0.9876697610169543,-0.11035490106772222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.987746800271116,-6.375363249482315,1.97545409318991,-0.22072260348068085,0.00011925964006291388,173.6246367501946,-0.0001185221095978406,1.3242782351652327e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199.52623149688728,1.9844622559102976,-7.145664667285889,1.9690491608199632,-0.24685187341153791,1.0,0.0,1.0,0.0,1.2439232477300567e-05,-97.14566466802583,-1.547345046243304e-06,-1.2342618358038765e-05,0.992231127916724,-7.145664668025779,0.9845245803702614,-0.12342593671370287,0.9922331124980495,-7.145664668025778,0.984526549537567,-0.12342618358038765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9845813256301177,-7.145664667285852,1.9691673057386652,-0.24686668477079365,0.00011906971982037428,172.85433533332585,-0.00011814491870199006,1.4811359255739731e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223.87211385683318,1.980498817556175,-8.006863732652448,1.961191705852396,-0.2758671043041862,1.0,0.0,1.0,0.0,1.3929172886176568e-05,-98.00686373270784,-1.940218572929963e-06,-1.37933828041657e-05,0.9902494088136911,-8.006863732707838,0.980595852961321,-0.13793355215800038,0.9902513894313406,-8.006863732707838,0.9805978142707004,-0.137933828041657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9806176494657235,-8.006863732652446,1.961309379315935,-0.275883656606311,0.00011883190954837482,171.9931362673727,-0.00011767346353908081,1.6552302124772655e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251.18864315095712,1.9755427485289192,-8.968810829086955,1.9513884786602569,-0.307980773129112,1.0,0.0,1.0,0.0,1.558967900659319e-05,-98.96881082922127,-2.4303809152861184e-06,-1.5399069456795936e-05,0.9877713742764133,-8.968810829221287,0.9756942393415748,-0.15399038656870706,0.9877733499376963,-8.968810829221287,0.9756961908471388,-0.15399069456795936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9756612830693725,-8.968810829086946,1.9515055639203638,-0.30799925228348,0.00011853454045322577,171.0311891710548,-0.00011708526010689724,1.8479154368034045e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
281.83829312644434,1.9693560117832845,-10.04207301782951,1.9391854293391357,-0.3433991435425487,1.0,0.0,1.0,0.0,1.743712876057566e-05,-100.04207301742295,-3.0405345941289454e-06,-1.7169991519939664e-05,0.9846780059791244,-10.042073017422958,0.9695927147569281,-0.17169957177964879,0.9846799754532995,-10.042073017422958,0.9695946540587106,-0.17169991519939662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9694741751133384,-10.04207301782953,1.9393017824040726,-0.34341974783455953,0.00011816333005406593,169.95792698182456,-0.00011635306493684716,2.0604292010839576e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316.22776601683677,1.961649395234,-11.237840985189687,1.92403802320202,-0.3822905113847071,1.0,0.0,1.0,0.0,1.9488218042149793e-05,-101.2378409846241,-3.7979064245837244e-06,-1.911456379958691e-05,0.9808246976147555,-11.237840984624112,0.9620190116006955,-0.1911452556824199,0.9808266593818517,-11.237840984624112,0.9620209357541628,-0.1911456379958691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9617670961593634,-11.237840985189715,1.92415346740745,-0.3823134491976816,0.0001177009253635548,168.76215901436137,-0.00011544420543008194,2.2937812974521687e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
354.8133892335741,1.952074773554946,-12.567764307393562,1.9053017716596152,-0.4247600269096951,1.0,0.0,1.0,0.0,2.1759413761705832e-05,-102.56776430757425,-4.734720872531141e-06,-2.1238043824993184e-05,0.9760373868076552,-12.567764307574224,0.9526508858585969,-0.21238001346441887,0.9760393389995552,-12.567764307574224,0.9526527912746886,-0.21238043824993183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9521918999934307,-12.567764307393553,1.9054160916712135,-0.4247855129360687,0.00011712643848485241,167.43223569276654,-0.00011432001159827898,2.5486026373588988e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
398.10717055349573,1.9402180516826346,-14.043691002392292,1.8822268087558158,-0.47081666121331867,1.0,0.0,1.0,0.0,2.4266172597297333e-05,-104.04369100153721,-5.888471325218243e-06,-2.3540880144419123e-05,0.9701090258687906,-14.04369100153719,0.9411134044080732,-0.23540833059928054,0.9701109662032573,-14.04369100153719,0.9411152867478175,-0.2354088014441912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9403344667059508,-14.043691002392336,1.8823397442465648,-0.47084491068380885,0.00011641502331610007,165.9563089968831,-0.00011293549074897768,2.824947049018256e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
446.6835921509614,1.925594058548832,-15.677284086294236,1.8539599474046375,-0.5203316170846779,1.0,0.0,1.0,0.0,2.7021874872627754e-05,-105.6772840854024,-7.301817216319521e-06,-2.601663289073763e-05,0.9627970293359548,-15.677284085402388,0.9269799737656179,-0.2601658085445388,0.962798955045551,-15.677284085402388,0.9269818278368048,-0.2601663289073763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.925709596117933,-15.67728408629428,1.8540711868554354,-0.5203628375020344,0.00011553756910077095,164.32271591295196,-0.00011123945079782871,3.122041735648118e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
501.1872336272703,1.9076452783818474,-17.47948722145104,1.819558893430195,-0.5729886050102917,1.0,0.0,1.0,0.0,3.003643347637076e-05,-107.4794872213251,-9.021873359804473e-06,-2.8649487553184894e-05,0.953822639209962,-17.479487221325073,0.9097794467338866,-0.28649430250886404,0.953824546969701,-17.479487221325073,0.9097812664019553,-0.28649487553184894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9077597390061936,-17.47948722145105,1.8196680687833577,-0.5730229848995805,0.00011446062434623389,162.52051277847164,-0.0001091753531627937,3.437988928878255e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
562.3413251903468,1.8857469739934953,-19.459815914565873,1.778024381252311,-0.6282284215139914,1.0,0.0,1.0,0.0,3.331456606812731e-05,-109.45981591504227,-1.1098603123076202e-05,-3.141148390356722e-05,0.9428734870122637,-19.45981591504225,0.8890121906381735,-0.31411421076955637,0.9428753728723843,-19.45981591504225,0.889013968769238,-0.3141148390356722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8858601206976804,-19.45981591456585,1.7781310644932091,-0.6282661158475094,0.00011314670418473879,160.54018408579844,-0.00010668324089802006,3.7694333517968026e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630.9573444801906,1.8592218622056447,-21.625463661602687,1.728356423326282,-0.6851934083528582,1.0,0.0,1.0,0.0,3.685377319970782e-05,-111.62546366239148,-1.3582005990555023e-05,-3.425973894132922e-05,0.9296109310768963,-21.62546366239148,0.8641782116343234,-0.3425967041787715,0.9296127904103136,-21.625463662391475,0.8641799400944498,-0.34259738941329215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8593334173766014,-21.625463661602648,1.7284601264400408,-0.6852345206425525,0.00011155517095663223,158.37453633905892,-0.0001037031137587352,4.111228969427838e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
707.9457843841349,1.8273677353704671,-23.980237506128415,1.6696397595664323,-0.7426815694144673,1.0,0.0,1.0,0.0,4.0642151827224426e-05,-113.98023750738133,-1.651784505147162e-05,-3.71341527438386e-05,0.9136838676526714,-23.98023750738132,0.8348198797453443,-0.37134078471225496,0.9136856951300506,-23.98023750738132,0.8348215494852839,-0.371341527438386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8274773792619605,-23.980237506128354,1.6697399396216497,-0.7427261310513131,0.0001096438914930569,156.0197624949253,-0.00010018005521739148,4.456163684585235e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
794.328234724278,1.7895008864847632,-26.523377389678593,1.6011599138973116,-0.7991247417381766,1.0,0.0,1.0,0.0,4.465629202862265e-05,-116.52337738915081,-1.994184417745627e-05,-3.995631700429458e-05,0.8947504432615107,-26.523377389150795,0.8005799569694522,-0.39956237087025576,0.894752232869769,-26.523377389150795,0.8005815582254373,-0.3995631700429458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.789608258327451,-26.523377389678622,1.601255985093303,-0.7991726900218055,0.00010737184268780994,153.4766226098468,-9.607119599142067e-05,4.79482836288625e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
891.2509381337416,1.7450163675924897,-29.248367478292646,1.5225441068951016,-0.8526086826467844,1.0,0.0,1.0,0.0,4.8859638136381384e-05,-119.24836747752244,-2.3872642388181336e-05,-4.2630519398948706e-05,0.8725081838299914,-29.24836747752243,0.7612720534827256,-0.426304341329647,0.8725099289510616,-29.24836747752243,0.7612735761181867,-0.426305193989487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7451210703195579,-29.248367478292685,1.5226354610640556,-0.8526598400203511,0.00010470272706823681,150.75163252103917,-9.135416895400539e-05,5.115737356675698e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
999.9999999999955,1.693462644746843,-32.14190763660387,1.4339107325904312,-0.9009526847259768,1.0,0.0,1.0,0.0,5.320180445014064e-05,-122.14190763534195,-2.830431996751004e-05,-4.504772433683878e-05,0.8467313224005774,-32.14190763534194,0.716955366328131,-0.45047634236164497,0.8467330159648315,-32.14190763534194,0.7169568003248996,-0.45047724336838774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6935642541989877,-32.14190763660393,1.433996768668294,-0.9010067427880131,0.00010160945214457452,147.85809236234542,-8.603607786272782e-05,5.405806203628849e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1122.0184543019582,1.6346232472922693,-35.18326201004269,1.335999252478621,-0.9418594151808906,1.0,0.0,1.0,0.0,5.761935765515157e-05,-125.18326200964361,-3.319990376592273e-05,-4.7093064951495176e-05,0.8173116236690982,-35.18326200964362,0.667999626261359,-0.47092970759902403,0.8173132583904245,-35.18326200964362,0.6680009623407728,-0.4709306495149517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6347213263217275,-35.183262010042704,1.3360794137697667,-0.9419159276876599,9.807902945831458e-05,144.81673798963163,-8.016129114563064e-05,5.651250676930175e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1258.9254117941612,1.5685925906887066,-38.34421417211499,1.230243818438187,-0.9731304448829753,1.0,0.0,1.0,0.0,6.20384445679771e-05,-128.34421417159496,-3.8487686044139655e-05,-4.865661956385486e-05,0.7842962953666143,-38.34421417159494,0.6151219092409691,-0.4865652224497149,0.7842978640533221,-38.34421417159494,0.6151231395586034,-0.4865661956385486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5686867078127382,-38.34421417211502,1.2303176342975348,-0.9731888336827978,9.411712403160456e-05,141.65578582744212,-7.381585934784773e-05,5.838879982256184e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1412.5375446227474,1.4958293529787952,-41.58980869721816,1.1187549642603745,-0.9929213378590114,1.0,0.0,1.0,0.0,6.637931899742973e-05,-131.5898086978313,-4.406213990562535e-05,-4.9646166191354934e-05,0.7479146764850941,-41.589808697831295,0.5593774821216558,-0.49646066893263524,0.7479161724041984,-41.589808697831295,0.5593786009437465,-0.49646166191354935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4959191042358035,-41.58980869721813,1.1188220906769857,-0.9929809141322039,8.975125700832164e-05,138.41019130321604,-6.712641661121843e-05,5.957627319252978e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1584.8931924611056,1.417171102175532,-44.87993681913122,1.0041889748905517,-0.9999892177167087,1.0,0.0,1.0,0.0,7.056234890335114e-05,-134.87993681672668,-4.979045082758259e-05,-4.999956088951521e-05,0.7085855511000264,-44.87993681672667,0.5020944874749469,-0.49999460884593405,0.7085869683561602,-44.879936816726676,0.5020954917241741,-0.4999956088951521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4172561338588323,-44.87993681913134,1.004249227233231,-1.000049218069762,8.503168330025112e-05,135.12006317890138,-6.025234267936774e-05,6.0000353053313304e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778.2794100389137,1.3337998967501707,-48.17164758342861,0.8895128613711879,-0.9938757638789709,1.0,0.0,1.0,0.0,7.451460794700422e-05,-138.171647582267,-5.5524267974957456e-05,-4.9693887585304286e-05,0.6668999483578768,-48.171647582266985,0.44475643068419246,-0.4969378819176455,0.6669012822378029,-48.171647582266985,0.44475732025042547,-0.49693887585304286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3338799260777772,-48.17164758342867,0.889566233032383,-0.9939353974186815,8.002932760647336e-05,131.8283524155584,-5.337166119512293e-05,5.9633539710612915e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995.2623149688693,1.247159515965725,-51.42188736345091,0.7777049846740646,-0.9749778536341092,1.0,0.0,1.0,0.0,7.817587414812036e-05,-141.4218873629767,-6.111467298822754e-05,-4.874899018815431e-05,0.623579758022969,-51.42188736297668,0.3888524923660769,-0.4874889268451898,0.6235810052573159,-51.421887362976676,0.3888532701177247,-0.4874899018815431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2472343467838383,-51.42188736345093,0.777751647750847,-0.9750363532803021,7.483081811333086e-05,128.57811263617455,-4.666307678247161e-05,5.849964619297765e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2238.7211385683277,1.1588372828666371,-54.59025516832157,0.6714532671442117,-0.9444862932849233,1.0,0.0,1.0,0.0,8.150292601697806e-05,-144.59025517062813,-6.642726949328998e-05,-4.722440912277066e-05,0.5794186414686132,-54.59025517062812,0.33572663357354526,-0.47224314668474315,0.5794198003754275,-54.59025517062812,0.33572730506710025,-0.4722440912277066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1589068142624428,-54.590255168321455,0.6714935550116934,-0.9445429634070024,6.953139580564528e-05,125.40974483355554,-4.028786748166979e-05,5.667012207910549e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2511.8864315095666,1.0704322724630058,-57.64135696335464,0.5729137708630401,-0.9042096333737032,1.0,0.0,1.0,0.0,8.447144734325842e-05,-147.6413569638676,-7.135425416264881e-05,-4.521057209499783e-05,0.5352161362275668,-57.641356963867615,0.2864568854253656,-0.4521048166860914,0.5352172067240663,-57.641356963867615,0.2864574583735119,-0.45210572094997825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.070496499469786,-57.64135696335462,0.5729481462622061,-0.9042638868559152,6.422700678027665e-05,122.3586430370587,-3.437539916606447e-05,5.425348221199666e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2818.3829312644384,0.983433612827179,-60.54645041599319,0.48357180265440136,-0.856329365674149,1.0,0.0,1.0,0.0,8.707546239100219e-05,-150.54645041642627,-7.582136150606836e-05,-4.2816553924538716e-05,0.4917168064431486,-60.54645041642627,0.24178590133849906,-0.4281646828646408,0.4917177899357684,-60.54645041642627,0.2417863849393165,-0.42816553924538714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9834926198273792,-60.546450415993164,0.48360081744613126,-0.856380746292416,5.9007000200251375e-05,119.45354958434393,-2.9014791729897738e-05,5.1380618267038436e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3162.2776601683618,0.8991273866667343,-63.284247906369224,0.4042158372492565,-0.803143582661926,1.0,0.0,1.0,0.0,8.932478251502324e-05,-153.2842479079492,-7.978916771356202e-05,-4.015725945496374e-05,0.4495636933572452,-63.284247907949215,0.20210791862428926,-0.4015717913578653,0.44956459253858044,-63.284247907949215,0.20210832286437985,-0.4015725945496374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8991813352090594,-63.28424790636914,0.40424009060370736,-0.8031917720800266,5.394854232498556e-05,116.71575209496278,-2.4253354450831655e-05,4.818941810058597e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3548.133892335735,0.8185412452702406,-65.84092390636043,0.33500555516499075,-0.7468474062465186,1.0,0.0,1.0,0.0,9.124126738422985e-05,-155.8409239064812,-8.324968873880523e-05,-3.7342445002604857e-05,0.4092706226463196,-65.8409239064812,0.16750277758629184,-0.3734237031338307,0.40927144123667814,-65.8409239064812,0.16750311261194767,-0.37342445002604857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8185903585634969,-65.84092390636043,0.3350256558333058,-0.7468922178377397,4.911329325634339e-05,114.15907609369017,-2.0100668315037318e-05,4.4811591221161073e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3981.07170553495,0.7424262731063811,-68.20950016164035,0.2755989367459221,-0.6893779783711892,1.0,0.0,1.0,0.0,9.285473902828088e-05,-158.20950016146003,-8.622002560010146e-05,-3.4468967862818214e-05,0.3712131365786921,-68.20950016146001,0.13779946838351242,-0.34468898920884034,0.37121387904951153,-68.20950016146001,0.1377997439989854,-0.3446896786281821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.742470819425191,-68.20950016164036,0.2756154729577247,-0.6894193417392671,4.454631881008056e-05,111.79049983815308,-1.653621180258691e-05,4.136336807791796e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4466.835921509605,0.6712688726583517,-70.3888368706537,0.22530140030513893,-0.6323299600845731,1.0,0.0,1.0,0.0,9.419920777423115e-05,-160.38883686928216,-8.873490745292772e-05,-3.1616561239532743e-05,0.33563443631626383,-70.38883686928214,0.11265070015580414,-0.31616498002742693,0.33563510762541326,-70.38883686928216,0.11265092547072275,-0.3161656123953274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6713091494619812,-70.38883687065376,0.2253149186144583,-0.6323679005145095,4.027680362957692e-05,109.61116312821875,-1.3518309319365818e-05,3.794042993643387e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5011.872336272693,0.6053225009275197,-72.3824492858757,0.1832080314751754,-0.5769316660854544,1.0,0.0,1.0,0.0,9.530980018014367e-05,-162.38244928400334,-9.083958010378914e-05,-2.884664099936404e-05,0.30266125045077497,-72.38244928400333,0.09160401574308445,-0.28846583302735784,0.3026618558095958,-72.38244928400333,0.0916041989621086,-0.28846640999364037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.605358820882899,-72.38244928587581,0.18321902414027136,-0.5769662825623527,3.6319955379400295e-05,107.61755071254522,-1.0992665095965748e-05,3.461647689828595e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5623.413251903457,0.5446493483375207,-74.19732211101234,0.14832175299251915,-0.524064471447657,1.0,0.0,1.0,0.0,9.622052666518925e-05,-164.19732211148616,-9.258389751726395e-05,-2.6203275982959867e-05,0.2723246741783644,-74.19732211148613,0.0741608764967081,-0.26203223573368284,0.27232521886039224,-74.19732211148613,0.07416102482736055,-0.26203275982959867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5446820278430694,-74.19732211101231,0.1483306524460204,-0.5240959158400074,3.2679505548654585e-05,105.80267788934557,-8.899453501243215e-06,3.1444392350366e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6309.573444801895,0.4891641461453595,-75.84283419454931,0.11964102022728175,-0.4743074827083101,1.0,0.0,1.0,0.0,9.69628470205762e-05,-165.84283419365025,-9.401793702335659e-05,-2.3715421569261937e-05,0.2445820730762496,-75.84283419365023,0.059820510118235394,-0.23715374135667772,0.2445825622697461,-75.84283419365023,0.05982062976643421,-0.23715421569261935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48919349648329213,-75.84283419454935,0.11964819880813593,-0.47433594163157977,2.935033793247059e-05,104.1571658046872,-7.178580854180772e-06,2.8458923269691905e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7079.457843841336,0.4386749559974322,-77.32985135444142,0.09621805096890666,-0.4279927612554843,1.0,0.0,1.0,0.0,9.756489523854164e-05,-167.32985135511382,-9.518908782907607e-05,-2.1399680866219683e-05,0.21933747801455053,-77.3298513551138,0.04810902548541514,-0.21399638064375556,0.2193379167158275,-77.3298513551138,0.04810912170923928,-0.21399680866219684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43870127693346544,-77.32985135444139,0.09622382414818276,-0.4280184412491508,2.6320936033213943e-05,102.67014864613309,-5.773179276094553e-06,2.5679993666483103e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7943.282347242766,0.39291820012250156,-78.67000426696016,0.077192510375755,-0.38526098729224467,1.0,0.0,1.0,0.0,9.805119415958751e-05,-168.6700042656433,-9.614036676121127e-05,-1.9263087892155578e-05,0.19645910005331324,-78.67000426564331,0.03859625519074535,-0.19263049363745244,0.19645949299508883,-78.67000426564331,0.03859633238788736,-0.19263087892155575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3929417756074278,-78.67000426696022,0.07719714200356975,-0.385284103336744,2.3575484926290546e-05,101.32999573192065,-4.631627814749573e-06,2.311604449933835e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8912.5093813374,0.35158697452212395,-79.87514207614316,0.061806823942557924,-0.34611171197715096,1.0,0.0,1.0,0.0,9.844270040075704e-05,-169.8751420759109,-9.690965262193207e-05,-1.730562021106618e-05,0.17579348725063215,-79.8751420759109,0.030903411970146955,-0.1730558559781828,0.17579383885870223,-79.8751420759109,0.030903473780679366,-0.1730562021106618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3516080700921833,-79.87514207614318,0.06181053241380141,-0.3461324790259823,2.1095570059324764e-05,100.12485792366249,-3.7084712434867773e-06,2.076704883136049e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
