# artifact_type: raw_data
# circuit_file: 03_lt6201_non_inverting_amplifier.cir
# file_path: E:\Individual Project\circuit_design_ai\TestWork\opamp_circuits\03_lt6201_non_inverting_amplifier.cir
# analysis_type: ac
# executor: spice
# timestamp: 2026-04-22T10:27:07.464237

Frequency (Hz),V(out)_mag,V(out)_phase,V(out)_real,V(out)_imag,V(in)_mag,V(in)_phase,V(in)_real,V(in)_imag,I(VIN)_mag,I(VIN)_phase,I(VIN)_real,I(VIN)_imag,V(fb)_mag,V(fb)_phase,V(fb)_real,V(fb)_imag,V(vcc)_mag,V(vcc)_phase,V(vcc)_real,V(vcc)_imag,V(vee)_mag,V(vee)_phase,V(vee)_real,V(vee)_imag,V(xu1.ndrv)_mag,V(xu1.ndrv)_phase,V(xu1.ndrv)_real,V(xu1.ndrv)_imag,I(E.XU1.E1)_mag,I(E.XU1.E1)_phase,I(E.XU1.E1)_real,I(E.XU1.E1)_imag,I(VCC)_mag,I(VCC)_phase,I(VCC)_real,I(VCC)_imag,I(VEE)_mag,I(VEE)_phase,I(VEE)_real,I(VEE)_imag
125892.54117941673,4.999974970066123,0.0,4.999974970066123,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.999994994025055,0.0,0.999994994025055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.005974945030175,0.0,5.005974945030175,0.0,0.005999974964051802,180.0,-0.005999974964051802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135935.63908785259,4.999974970066123,0.0,4.999974970066123,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.999994994025055,0.0,0.999994994025055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.005974945030175,0.0,5.005974945030175,0.0,0.005999974964051802,180.0,-0.005999974964051802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146779.92676220697,4.999974970066123,0.0,4.999974970066123,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.999994994025055,0.0,0.999994994025055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.005974945030175,0.0,5.005974945030175,0.0,0.005999974964051802,180.0,-0.005999974964051802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158489.31924611138,4.999974970066123,0.0,4.999974970066123,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.999994994025055,0.0,0.999994994025055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.005974945030175,0.0,5.005974945030175,0.0,0.005999974964051802,180.0,-0.005999974964051802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171132.8304161781,4.999974970066123,0.0,4.999974970066123,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.999994994025055,0.0,0.999994994025055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.005974945030175,0.0,5.005974945030175,0.0,0.005999974964051802,180.0,-0.005999974964051802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184784.9797422291,4.999974970066123,0.0,4.999974970066123,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.999994994025055,0.0,0.999994994025055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.005974945030175,0.0,5.005974945030175,0.0,0.005999974964051802,180.0,-0.005999974964051802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199526.23149688798,4.999974970066123,0.0,4.999974970066123,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.999994994025055,0.0,0.999994994025055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.005974945030175,0.0,5.005974945030175,0.0,0.005999974964051802,180.0,-0.005999974964051802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215443.4690031884,4.999974970066123,0.0,4.999974970066123,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.999994994025055,0.0,0.999994994025055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.005974945030175,0.0,5.005974945030175,0.0,0.005999974964051802,180.0,-0.005999974964051802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232630.50671536263,4.999974970066123,0.0,4.999974970066123,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.999994994025055,0.0,0.999994994025055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.005974945030175,0.0,5.005974945030175,0.0,0.005999974964051802,180.0,-0.005999974964051802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251188.64315095803,4.999974970066123,0.0,4.999974970066123,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.999994994025055,0.0,0.999994994025055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.005974945030175,0.0,5.005974945030175,0.0,0.005999974964051802,180.0,-0.005999974964051802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271227.25793320284,4.999974970066123,0.0,4.999974970066123,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.999994994025055,0.0,0.999994994025055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.005974945030175,0.0,5.005974945030175,0.0,0.005999974964051802,180.0,-0.005999974964051802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
292864.45646252367,4.999974970066123,0.0,4.999974970066123,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.999994994025055,0.0,0.999994994025055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.005974945030175,0.0,5.005974945030175,0.0,0.005999974964051802,180.0,-0.005999974964051802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316227.76601683797,4.999974970066123,0.0,4.999974970066123,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.999994994025055,0.0,0.999994994025055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.005974945030175,0.0,5.005974945030175,0.0,0.005999974964051802,180.0,-0.005999974964051802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341454.8873833602,4.999974970066123,0.0,4.999974970066123,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.999994994025055,0.0,0.999994994025055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.005974945030175,0.0,5.005974945030175,0.0,0.005999974964051802,180.0,-0.005999974964051802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
368694.50645195757,4.999974970066123,0.0,4.999974970066123,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.999994994025055,0.0,0.999994994025055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.005974945030175,0.0,5.005974945030175,0.0,0.005999974964051802,180.0,-0.005999974964051802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
398107.1705534973,4.999974970066123,0.0,4.999974970066123,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.999994994025055,0.0,0.999994994025055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.005974945030175,0.0,5.005974945030175,0.0,0.005999974964051802,180.0,-0.005999974964051802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
429866.2347082277,4.999974970066123,0.0,4.999974970066123,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.999994994025055,0.0,0.999994994025055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.005974945030175,0.0,5.005974945030175,0.0,0.005999974964051802,180.0,-0.005999974964051802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
464158.88336127787,4.999974970066123,0.0,4.999974970066123,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.999994994025055,0.0,0.999994994025055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.005974945030175,0.0,5.005974945030175,0.0,0.005999974964051802,180.0,-0.005999974964051802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
501187.23362727225,4.999974970066123,0.0,4.999974970066123,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.999994994025055,0.0,0.999994994025055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.005974945030175,0.0,5.005974945030175,0.0,0.005999974964051802,180.0,-0.005999974964051802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541169.5265464636,4.999974970066123,0.0,4.999974970066123,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.999994994025055,0.0,0.999994994025055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.005974945030175,0.0,5.005974945030175,0.0,0.005999974964051802,180.0,-0.005999974964051802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
584341.4133735175,4.999974970066123,0.0,4.999974970066123,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.999994994025055,0.0,0.999994994025055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.005974945030175,0.0,5.005974945030175,0.0,0.005999974964051802,180.0,-0.005999974964051802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630957.3444801931,4.999974970066123,0.0,4.999974970066123,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.999994994025055,0.0,0.999994994025055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.005974945030175,0.0,5.005974945030175,0.0,0.005999974964051802,180.0,-0.005999974964051802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
681292.0690579611,4.999974970066123,0.0,4.999974970066123,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.999994994025055,0.0,0.999994994025055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.005974945030175,0.0,5.005974945030175,0.0,0.005999974964051802,180.0,-0.005999974964051802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
735642.2544596412,4.999974970066123,0.0,4.999974970066123,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.999994994025055,0.0,0.999994994025055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.005974945030175,0.0,5.005974945030175,0.0,0.005999974964051802,180.0,-0.005999974964051802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
794328.2347242814,4.999974970066123,0.0,4.999974970066123,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.999994994025055,0.0,0.999994994025055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.005974945030175,0.0,5.005974945030175,0.0,0.005999974964051802,180.0,-0.005999974964051802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
857695.898590894,4.999974970066123,0.0,4.999974970066123,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.999994994025055,0.0,0.999994994025055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.005974945030175,0.0,5.005974945030175,0.0,0.005999974964051802,180.0,-0.005999974964051802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
926118.7281287933,4.999974970066123,0.0,4.999974970066123,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.999994994025055,0.0,0.999994994025055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.005974945030175,0.0,5.005974945030175,0.0,0.005999974964051802,180.0,-0.005999974964051802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
999999.9999999998,4.999974970066123,0.0,4.999974970066123,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.999994994025055,0.0,0.999994994025055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.005974945030175,0.0,5.005974945030175,0.0,0.005999974964051802,180.0,-0.005999974964051802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1079775.1623277094,4.999974970066123,0.0,4.999974970066123,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.999994994025055,0.0,0.999994994025055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.005974945030175,0.0,5.005974945030175,0.0,0.005999974964051802,180.0,-0.005999974964051802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1165914.4011798315,4.999974970066123,0.0,4.999974970066123,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.999994994025055,0.0,0.999994994025055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.005974945030175,0.0,5.005974945030175,0.0,0.005999974964051802,180.0,-0.005999974964051802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1258925.411794167,4.999974970066123,0.0,4.999974970066123,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.999994994025055,0.0,0.999994994025055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.005974945030175,0.0,5.005974945030175,0.0,0.005999974964051802,180.0,-0.005999974964051802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1359356.3908785253,4.999974970066123,0.0,4.999974970066123,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.999994994025055,0.0,0.999994994025055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.005974945030175,0.0,5.005974945030175,0.0,0.005999974964051802,180.0,-0.005999974964051802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1467799.2676220692,4.999974970066123,0.0,4.999974970066123,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.999994994025055,0.0,0.999994994025055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.005974945030175,0.0,5.005974945030175,0.0,0.005999974964051802,180.0,-0.005999974964051802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1584893.1924611132,4.999974970066123,0.0,4.999974970066123,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.999994994025055,0.0,0.999994994025055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.005974945030175,0.0,5.005974945030175,0.0,0.005999974964051802,180.0,-0.005999974964051802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1711328.3041617805,4.999974970066123,0.0,4.999974970066123,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.999994994025055,0.0,0.999994994025055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.005974945030175,0.0,5.005974945030175,0.0,0.005999974964051802,180.0,-0.005999974964051802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1847849.7974222905,4.999974970066123,0.0,4.999974970066123,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.999994994025055,0.0,0.999994994025055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.005974945030175,0.0,5.005974945030175,0.0,0.005999974964051802,180.0,-0.005999974964051802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995262.314968879,4.999974970066123,0.0,4.999974970066123,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.999994994025055,0.0,0.999994994025055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.005974945030175,0.0,5.005974945030175,0.0,0.005999974964051802,180.0,-0.005999974964051802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2154434.6900318833,4.999974970066123,0.0,4.999974970066123,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.999994994025055,0.0,0.999994994025055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.005974945030175,0.0,5.005974945030175,0.0,0.005999974964051802,180.0,-0.005999974964051802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2326305.0671536257,4.999974970066123,0.0,4.999974970066123,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.999994994025055,0.0,0.999994994025055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.005974945030175,0.0,5.005974945030175,0.0,0.005999974964051802,180.0,-0.005999974964051802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2511886.4315095795,4.999974970066123,0.0,4.999974970066123,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.999994994025055,0.0,0.999994994025055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.005974945030175,0.0,5.005974945030175,0.0,0.005999974964051802,180.0,-0.005999974964051802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2712272.5793320276,4.999974970066123,0.0,4.999974970066123,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.999994994025055,0.0,0.999994994025055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.005974945030175,0.0,5.005974945030175,0.0,0.005999974964051802,180.0,-0.005999974964051802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2928644.5646252357,4.999974970066123,0.0,4.999974970066123,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.999994994025055,0.0,0.999994994025055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.005974945030175,0.0,5.005974945030175,0.0,0.005999974964051802,180.0,-0.005999974964051802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3162277.6601683786,4.999974970066123,0.0,4.999974970066123,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.999994994025055,0.0,0.999994994025055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.005974945030175,0.0,5.005974945030175,0.0,0.005999974964051802,180.0,-0.005999974964051802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3414548.873833601,4.999974970066123,0.0,4.999974970066123,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.999994994025055,0.0,0.999994994025055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.005974945030175,0.0,5.005974945030175,0.0,0.005999974964051802,180.0,-0.005999974964051802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3686945.0645195744,4.999974970066123,0.0,4.999974970066123,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.999994994025055,0.0,0.999994994025055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.005974945030175,0.0,5.005974945030175,0.0,0.005999974964051802,180.0,-0.005999974964051802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3981071.7055349713,4.999974970066123,0.0,4.999974970066123,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.999994994025055,0.0,0.999994994025055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.005974945030175,0.0,5.005974945030175,0.0,0.005999974964051802,180.0,-0.005999974964051802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4298662.347082276,4.999974970066123,0.0,4.999974970066123,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.999994994025055,0.0,0.999994994025055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.005974945030175,0.0,5.005974945030175,0.0,0.005999974964051802,180.0,-0.005999974964051802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4641588.833612778,4.999974970066123,0.0,4.999974970066123,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.999994994025055,0.0,0.999994994025055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.005974945030175,0.0,5.005974945030175,0.0,0.005999974964051802,180.0,-0.005999974964051802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5011872.336272722,4.999974970066123,0.0,4.999974970066123,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.999994994025055,0.0,0.999994994025055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.005974945030175,0.0,5.005974945030175,0.0,0.005999974964051802,180.0,-0.005999974964051802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5411695.265464636,4.999974970066123,0.0,4.999974970066123,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.999994994025055,0.0,0.999994994025055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.005974945030175,0.0,5.005974945030175,0.0,0.005999974964051802,180.0,-0.005999974964051802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5843414.133735174,4.999974970066123,0.0,4.999974970066123,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.999994994025055,0.0,0.999994994025055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.005974945030175,0.0,5.005974945030175,0.0,0.005999974964051802,180.0,-0.005999974964051802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6309573.44480193,4.999974970066123,0.0,4.999974970066123,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.999994994025055,0.0,0.999994994025055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.005974945030175,0.0,5.005974945030175,0.0,0.005999974964051802,180.0,-0.005999974964051802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6812920.690579611,4.999974970066123,0.0,4.999974970066123,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.999994994025055,0.0,0.999994994025055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.005974945030175,0.0,5.005974945030175,0.0,0.005999974964051802,180.0,-0.005999974964051802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7356422.544596411,4.999974970066123,0.0,4.999974970066123,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.999994994025055,0.0,0.999994994025055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.005974945030175,0.0,5.005974945030175,0.0,0.005999974964051802,180.0,-0.005999974964051802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7943282.347242813,4.999974970066123,0.0,4.999974970066123,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.999994994025055,0.0,0.999994994025055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.005974945030175,0.0,5.005974945030175,0.0,0.005999974964051802,180.0,-0.005999974964051802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8576958.985908939,4.999974970066123,0.0,4.999974970066123,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.999994994025055,0.0,0.999994994025055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.005974945030175,0.0,5.005974945030175,0.0,0.005999974964051802,180.0,-0.005999974964051802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9261187.281287933,4.999974970066123,0.0,4.999974970066123,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.999994994025055,0.0,0.999994994025055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.005974945030175,0.0,5.005974945030175,0.0,0.005999974964051802,180.0,-0.005999974964051802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9999999.999999998,4.999974970066123,0.0,4.999974970066123,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.999994994025055,0.0,0.999994994025055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.005974945030175,0.0,5.005974945030175,0.0,0.005999974964051802,180.0,-0.005999974964051802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10797751.623277094,4.999974970066123,0.0,4.999974970066123,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.999994994025055,0.0,0.999994994025055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.005974945030175,0.0,5.005974945030175,0.0,0.005999974964051802,180.0,-0.005999974964051802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11659144.011798315,4.999974970066123,0.0,4.999974970066123,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.999994994025055,0.0,0.999994994025055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.005974945030175,0.0,5.005974945030175,0.0,0.005999974964051802,180.0,-0.005999974964051802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12589254.11794167,4.999974970066123,0.0,4.999974970066123,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.999994994025055,0.0,0.999994994025055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.005974945030175,0.0,5.005974945030175,0.0,0.005999974964051802,180.0,-0.005999974964051802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13593563.908785254,4.999974970066123,0.0,4.999974970066123,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.999994994025055,0.0,0.999994994025055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.005974945030175,0.0,5.005974945030175,0.0,0.005999974964051802,180.0,-0.005999974964051802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14677992.676220693,4.999974970066123,0.0,4.999974970066123,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.999994994025055,0.0,0.999994994025055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.005974945030175,0.0,5.005974945030175,0.0,0.005999974964051802,180.0,-0.005999974964051802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15848931.924611133,4.999974970066123,0.0,4.999974970066123,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.999994994025055,0.0,0.999994994025055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.005974945030175,0.0,5.005974945030175,0.0,0.005999974964051802,180.0,-0.005999974964051802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17113283.041617807,4.999974970066123,0.0,4.999974970066123,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.999994994025055,0.0,0.999994994025055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.005974945030175,0.0,5.005974945030175,0.0,0.005999974964051802,180.0,-0.005999974964051802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18478497.97422291,4.999974970066123,0.0,4.999974970066123,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.999994994025055,0.0,0.999994994025055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.005974945030175,0.0,5.005974945030175,0.0,0.005999974964051802,180.0,-0.005999974964051802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
